time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-08-08T02:45:55.910Z,37.4743333,-118.8415,6.28,1.1,md,31,117,0.09626,0.04,nc,nc72502691,2015-08-10T23:08:18.500Z,"22km SSE of Mammoth Lakes, California",earthquake
2015-08-08T02:36:10.950Z,-8.2373,121.8906,197.17,4.5,mb,,71,0.523,0.97,us,us100030df,2015-08-08T10:38:45.444Z,"30km N of Loboniki, Indonesia",earthquake
2015-08-08T02:29:22.000Z,62.1483,-148.1408,28.5,1.4,ml,,,,0.88,ak,ak11672871,2015-08-08T02:51:47.015Z,"54km NE of Sutton-Alpine, Alaska",earthquake
2015-08-08T02:15:57.610Z,38.8128319,-122.7789993,1.12,0.75,md,8,98,0.001384,0.02,nc,nc72502686,2015-08-08T02:17:32.490Z,"4km WSW of Cobb, California",earthquake
2015-08-08T02:13:47.000Z,60.4931,-143.0153,4.4,1.2,ml,,,,0.23,ak,ak11672869,2015-08-08T02:32:59.847Z,"57km NW of Cape Yakataga, Alaska",earthquake
2015-08-08T01:48:09.660Z,36.2073,-96.7623,4.9,2.7,mb_lg,,45,0.056,0.64,us,us100030de,2015-08-08T09:50:49.385Z,"11km NNW of Yale, Oklahoma",earthquake
2015-08-08T01:45:42.100Z,37.4771667,-118.8451667,6.04,0.73,md,12,244,0.1134,0.05,nc,nc72502676,2015-08-08T02:36:48.380Z,"22km SSE of Mammoth Lakes, California",earthquake
2015-08-08T01:45:06.000Z,62.0992,-145.5327,26,0.9,ml,,,,0.31,ak,ak11672866,2015-08-08T01:59:37.249Z,"1km SSE of Glennallen, Alaska",earthquake
2015-08-08T01:35:30.246Z,38.2422,-118.2855,6.8218,0.6,ml,6,169.65,0.173,0.075,nn,nn00505585,2015-08-09T02:38:38.572Z,"43km SE of Hawthorne, Nevada",earthquake
2015-08-08T01:22:30.500Z,35.7266667,-121.1205,6.64,1.26,md,21,63,0.03265,0.08,nc,nc72502656,2015-08-08T04:30:38.390Z,"11km NE of San Simeon, California",earthquake
2015-08-08T01:18:14.670Z,33.0996667,-116.8368333,18.112,1.35,ml,40,52,0.1095,0.2,ci,ci37222863,2015-08-10T14:49:07.250Z,"7km NNE of Ramona, California",earthquake
2015-08-08T01:11:41.290Z,40.2421667,-121.1773333,16.49,1.59,md,12,132,0.2431,0.11,nc,nc72502651,2015-08-10T20:39:35.460Z,"8km SSE of Chester, California",earthquake
2015-08-08T01:09:15.170Z,36.8378333,-121.5655,4.35,2.02,md,49,33,0.01645,0.1,nc,nc72502646,2015-08-08T02:08:22.244Z,"2km WSW of San Juan Bautista, California",earthquake
2015-08-08T01:03:58.860Z,38.8031654,-122.8001633,3.09,1.02,md,19,107,0.006117,0.02,nc,nc72502641,2015-08-08T01:05:32.000Z,"4km NW of The Geysers, California",earthquake
2015-08-08T01:01:31.032Z,38.2302,-118.3106,10.0971,1.15,ml,9,167.16,0.154,0.1117,nn,nn00505555,2015-08-09T02:35:31.752Z,"42km SE of Hawthorne, Nevada",earthquake
2015-08-08T00:49:12.810Z,33.5485,-116.4128333,10.654,0.07,ml,10,172,0.07265,0.08,ci,ci37222847,2015-08-10T22:15:51.706Z,"16km SW of La Quinta, California",earthquake
2015-08-08T00:46:16.480Z,35.879,-121.4745,9.29,1.93,md,51,190,0.09008,0.08,nc,nc72502626,2015-08-08T01:44:08.215Z,"36km NW of San Simeon, California",earthquake
2015-08-08T00:31:04.000Z,60.0494,-152.6458,116.3,2.1,ml,,,,0.49,ak,ak11672859,2015-08-08T00:54:49.557Z,"48km S of Redoubt Volcano, Alaska",earthquake
2015-08-08T00:29:33.830Z,19.5061667,-155.707,10.765,1.36,md,30,52,0.004416,0.14,hv,hv61001036,2015-08-08T01:26:08.240Z,"17km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2015-08-08T00:29:05.650Z,37.646,-118.891,6.74,0.23,md,10,156,0.004901,0.05,nc,nc72502621,2015-08-08T01:23:58.280Z,"7km E of Mammoth Lakes, California",earthquake
2015-08-08T00:25:50.240Z,44.1938333,-110.2373333,9.96,1.5,md,14,132,0.142,0.16,uu,uu60119552,2015-08-10T16:49:20.128Z,"55km ESE of Old Faithful Geyser, Wyoming",earthquake
2015-08-08T00:23:48.300Z,18.0795,-65.6115,17,1.7,Md,3,212.4,0.05839049,0.28,pr,pr15220000,2015-08-08T03:42:52.607Z,"15km W of Esperanza, Puerto Rico",earthquake
2015-08-08T00:18:26.710Z,35.6318333,-120.7301667,6.37,1.49,md,60,39,0.1139,0.07,nc,nc72502616,2015-08-08T02:02:15.260Z,"3km W of Paso Robles, California",earthquake
2015-08-08T00:14:06.430Z,46.6198333,-116.5396667,28.296,2.67,ml,11,146,0.8035,0.54,uw,uw61063571,2015-08-08T08:16:40.220Z,"26km NW of Orofino, Idaho",earthquake
2015-08-08T00:00:09.970Z,40.326,-121.6811667,8.54,1.17,md,11,107,0.09765,0.14,nc,nc72502606,2015-08-11T17:19:23.820Z,"25km SE of Shingletown, California",earthquake
2015-08-07T23:45:41.630Z,36.0471667,-120.6181667,9.5,0.46,md,15,127,0.02799,0.08,nc,nc72502601,2015-08-08T00:03:43.050Z,"25km WSW of Coalinga, California",earthquake
2015-08-07T23:44:52.306Z,41.866,-119.6534,7.8289,1.39,ml,5,221.86,0.138,0.1524,nn,nn00505553,2015-08-08T00:36:41.506Z,"67km ESE of Lakeview, Oregon",earthquake
2015-08-07T23:28:35.140Z,38.8268333,-122.8321667,2.69,0.13,md,20,88,0.004334,0.03,nc,nc72502591,2015-08-08T04:52:42.250Z,"8km NW of The Geysers, California",earthquake
2015-08-07T23:24:17.000Z,64.9924,-147.326,0,1.4,ml,,,,0.51,ak,ak11672850,2015-08-07T23:39:23.597Z,"23km NNE of Badger, Alaska",earthquake
2015-08-07T23:16:32.000Z,61.4606,-146.6144,25.4,1.5,ml,,,,0.69,ak,ak11672847,2015-08-07T23:39:25.296Z,"39km NNW of Valdez, Alaska",earthquake
2015-08-07T23:13:08.370Z,38.7888336,-122.7460022,0.9,0.95,md,9,97,0.009154,0.02,nc,nc72502576,2015-08-07T23:14:42.160Z,"1km NE of The Geysers, California",earthquake
2015-08-07T23:11:07.240Z,38.8033333,-122.829,2.53,0.4,md,21,137,0.005528,0.03,nc,nc72502561,2015-08-08T04:09:34.710Z,"6km WNW of The Geysers, California",earthquake
2015-08-07T23:09:36.000Z,61.7777,-151.4042,65,1.1,ml,,,,0.7,ak,ak11672846,2015-08-07T23:39:24.514Z,"72km W of Willow, Alaska",earthquake
2015-08-07T23:00:56.000Z,59.7454,-152.2752,60,1,ml,,,,,ak,ak11672845,2015-08-07T23:22:40.209Z,"25km W of Anchor Point, Alaska",earthquake
2015-08-07T22:57:55.000Z,60.4818,-143.0054,8,0.9,ml,,,,0.26,ak,ak11672844,2015-08-07T23:22:39.413Z,"56km NW of Cape Yakataga, Alaska",earthquake
2015-08-07T22:46:19.920Z,33.2686667,-116.7831667,10.903,1.83,ml,55,47,0.03848,0.22,ci,ci37222791,2015-08-10T14:54:13.740Z,"4km NNW of Lake Henshaw, California",earthquake
2015-08-07T22:44:46.540Z,18.987,-155.4668333,39.49,2.15,md,47,222,0.1263,0.1,hv,hv61000901,2015-08-08T06:47:27.875Z,"24km S of Pahala, Hawaii",earthquake
2015-08-07T22:31:26.090Z,32.5698333,-117.0235,0.01,1.21,ml,20,260,0.08736,0.21,ci,ci37222775,2015-08-10T15:11:42.706Z,"3km NE of San Ysidro, California",quarry blast
2015-08-07T22:26:52.000Z,59.4173,-154.2929,200.7,2.3,ml,,,,0.52,ak,ak11672735,2015-08-07T22:49:15.270Z,"51km SE of Old Iliamna, Alaska",earthquake
2015-08-07T22:21:08.000Z,60.4886,-143.0326,8.4,0.9,ml,,,,0.12,ak,ak11672732,2015-08-07T22:49:14.474Z,"57km NW of Cape Yakataga, Alaska",earthquake
2015-08-07T22:18:06.180Z,33.5421667,-116.4073333,9.549,0.61,ml,21,105,0.0242,0.2,ci,ci37222767,2015-08-10T14:56:13.330Z,"16km SW of La Quinta, California",earthquake
2015-08-07T22:00:17.240Z,36.0887,70.4743,106.04,4.4,mb,,82,1.038,1.14,us,us100030cd,2015-08-08T06:02:50.208Z,"27km WNW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake
2015-08-07T21:52:39.840Z,33.8508333,-117.4885,0.008,1.45,ml,54,37,0.0492,0.23,ci,ci37222751,2015-08-07T22:35:11.923Z,"4km SE of Home Gardens, California",quarry blast
2015-08-07T21:49:18.560Z,19.4038333,-155.2788333,1.38,2.12,ml,24,38,0.008392,0.09,hv,hv61000786,2015-08-07T22:26:44.050Z,"5km SW of Volcano, Hawaii",earthquake
2015-08-07T21:48:44.202Z,41.8685,-119.6425,9.3839,1.87,ml,5,221.69,0.142,0.0982,nn,nn00505529,2015-08-09T19:57:21.270Z,"69km SE of Lakeview, Oregon",earthquake
2015-08-07T21:46:02.650Z,38.8175,-122.8011667,2.06,1.87,md,53,53,0.009114,0.04,nc,nc72502521,2015-08-10T20:31:18.190Z,"5km NW of The Geysers, California",earthquake
2015-08-07T21:43:03.350Z,35.9553,-97.0931,7.66,2.8,mb_lg,,43,0.206,0.62,us,us100030by,2015-08-07T21:59:15.310Z,"5km WSW of Perkins, Oklahoma",earthquake
2015-08-07T21:42:08.200Z,33.0488333,-114.9775,0.012,1.47,ml,10,145,0.0764,0.24,ci,ci37222735,2015-08-10T22:49:05.416Z,"45km NNW of Los Algodones, B.C., MX",quarry blast
2015-08-07T21:36:27.160Z,36.9805,-97.5001667,4.37,2.25,ml,18,79,0.03695,0.06,ismpkansas,ismpkansas70126788,2015-08-10T18:55:06.537Z,"11km ESE of Caldwell, Kansas",earthquake
2015-08-07T21:30:44.400Z,18.0175,-65.6003,19,2.4,Md,14,201.6,0.09072984,0.17,pr,pr15219020,2015-08-07T21:53:03.694Z,"16km WSW of Esperanza, Puerto Rico",earthquake
2015-08-07T21:23:39.080Z,35.364,-90.0748333,4.12,2.82,md,66,43,0.04603,0.22,nm,nm60086257,2015-08-10T18:28:03.030Z,"16km W of Millington, Tennessee",earthquake
2015-08-07T21:14:13.490Z,35.3698333,-90.072,4.98,1.95,md,12,265,0.2271,0.15,nm,nm60086267,2015-08-11T13:03:10.880Z,"16km WNW of Millington, Tennessee",earthquake
2015-08-07T21:05:37.790Z,46.0315,-119.924,0.019,2.05,md,6,145,0.1365,0.3,uw,uw61063516,2015-08-07T21:22:42.340Z,"21km SSE of Mabton, Washington",explosion
2015-08-07T21:03:18.200Z,18.2726,-67.2139,91,2.7,Md,15,165.6,0.15451023,0.25,pr,pr15219019,2015-08-08T05:06:00.497Z,"3km WSW of La Playa, Puerto Rico",earthquake
2015-08-07T20:44:41.760Z,38.7921677,-122.7561646,1.21,1.76,md,21,48,0.01762,0.03,nc,nc72502496,2015-08-07T20:46:17.960Z,"1km N of The Geysers, California",earthquake
2015-08-07T20:43:19.830Z,45.2967,149.9414,72.76,4.7,mb,,91,5.261,0.73,us,us100030b0,2015-08-08T17:15:59.753Z,"161km E of Kuril'sk, Russia",earthquake
2015-08-07T20:40:28.760Z,-24.8555,-177.0958,130.49,4.6,mb,,92,8.396,1.34,us,us100030bb,2015-08-08T17:09:32.297Z,"South of the Fiji Islands",earthquake
2015-08-07T20:39:28.240Z,38.8361664,-122.7851639,2.65,1.23,md,25,71,0.004624,0.03,nc,nc72502491,2015-08-07T20:41:02.880Z,"5km WNW of Cobb, California",earthquake
2015-08-07T20:38:12.330Z,19.4036667,-155.2783333,1.33,1.95,ml,21,35,0.008674,0.09,hv,hv61000741,2015-08-07T22:37:24.970Z,"5km SW of Volcano, Hawaii",earthquake
2015-08-07T20:21:33.860Z,37.01,-97.559,5.99,2.24,ml,17,87,0.06506,0.04,ismpkansas,ismpkansas70126773,2015-08-10T17:41:09.547Z,"4km ESE of Caldwell, Kansas",earthquake
2015-08-07T20:19:32.000Z,62.2749,-151.5469,97.7,1.5,ml,,,,0.29,ak,ak11672516,2015-08-07T20:51:57.779Z,"74km W of Talkeetna, Alaska",earthquake
2015-08-07T20:19:18.930Z,19.326,-155.1923333,4.772,1.45,md,43,92,0.05232,0.1,hv,hv61000731,2015-08-11T21:58:49.960Z,"12km SSE of Volcano, Hawaii",earthquake
2015-08-07T20:09:34.250Z,40.3185,-121.6788333,4.94,0.46,md,7,188,0.09724,0.04,nc,nc72502481,2015-08-07T20:30:28.640Z,"26km SE of Shingletown, California",earthquake
2015-08-07T20:03:02.730Z,36.8908333,-121.6285,0.02,1.23,md,23,103,0.02998,0.15,nc,nc72502476,2015-08-07T23:49:07.960Z,"1km S of Quarry near Aromas, CA",quarry blast
2015-08-07T19:59:03.030Z,33.5341667,-116.4383333,10.119,0.46,ml,22,59,0.01506,0.14,ci,ci37222671,2015-08-07T20:58:39.910Z,"19km SW of La Quinta, California",earthquake
2015-08-07T19:42:30.190Z,39.3293333,-120.1433333,8.47,0.95,md,15,98,0.1392,0.04,nc,nc72502461,2015-08-07T20:24:27.170Z,"3km E of Truckee, California",earthquake
2015-08-07T19:37:30.210Z,37.613,-118.9906667,5.66,0.33,md,13,155,0.02433,0.1,nc,nc72502451,2015-08-07T20:19:25.460Z,"4km SSW of Mammoth Lakes, California",earthquake
2015-08-07T19:35:01.240Z,33.4818333,-116.4995,9.286,0.44,ml,25,95,0.0743,0.15,ci,ci37222631,2015-08-07T20:46:40.410Z,"18km ESE of Anza, California",earthquake
2015-08-07T19:24:18.000Z,63.9371,-149.035,0,2.3,ml,,,,0.74,ak,ak11672412,2015-08-07T19:50:53.576Z,"9km NNW of Healy, Alaska",earthquake
2015-08-07T19:22:37.660Z,2.5486,128.5293,224.58,4.4,mb,,106,2.113,0.87,us,us1000309d,2015-08-08T16:39:31.077Z,"107km NNE of Tobelo, Indonesia",earthquake
2015-08-07T19:21:23.480Z,33.3818333,-116.358,5.85,0.72,ml,19,134,0.05549,0.15,ci,ci37222623,2015-08-07T20:29:25.549Z,"14km N of Borrego Springs, California",earthquake
2015-08-07T19:20:35.140Z,46.9823333,-122.2058333,0.021,1.03,md,6,152,0.01006,0.12,uw,uw61063456,2015-08-07T21:13:26.110Z,"10km SE of Graham, Washington",explosion
2015-08-07T19:07:38.830Z,37.9761667,-122.0846667,13.47,1.6,md,27,92,0.05366,0.11,nc,nc72502446,2015-08-08T01:21:27.550Z,"1km SW of Pacheco, California",earthquake
2015-08-07T19:07:30.000Z,60.4891,-142.991,2.2,0.9,ml,10,93.5999925120006,,0.43,ak,ak11672409,2015-08-07T19:46:41.501Z,"56km NNW of Cape Yakataga, Alaska",earthquake
2015-08-07T19:04:27.330Z,33.5956667,-116.815,9.618,0.31,ml,16,86,0.04253,0.09,ci,ci37222615,2015-08-07T20:19:45.832Z,"14km WNW of Anza, California",earthquake
2015-08-07T18:59:19.920Z,-55.659,-26.7888,18.22,4.8,mb,,127,5.754,0.57,us,us10003093,2015-08-08T16:05:55.706Z,"118km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-08-07T18:59:06.000Z,60.4802,-143.1526,25.4,1.4,ml,,,,1.1,ak,ak11672239,2015-08-07T19:14:26.383Z,"60km NW of Cape Yakataga, Alaska",earthquake
2015-08-07T18:58:46.000Z,60.499,-143.0106,8.2,1.2,ml,,,,0.67,ak,ak11672237,2015-08-07T19:14:24.040Z,"57km NNW of Cape Yakataga, Alaska",earthquake
2015-08-07T18:53:21.983Z,39.3651,-119.9493,7.9518,0.33,ml,5,225.17,0.099,0.0938,nn,nn00505809,2015-08-10T15:51:18.684Z,"12km N of Incline Village, Nevada",earthquake
2015-08-07T18:46:14.710Z,33.852,-117.4926667,0.008,1.84,ml,70,38,0.05256,0.24,ci,ci37222591,2015-08-07T20:14:24.116Z,"4km SE of Home Gardens, California",quarry blast
2015-08-07T18:45:19.000Z,61.8353,-148.9456,18.2,1,ml,,,,0.13,ak,ak11672234,2015-08-07T18:59:44.222Z,"6km NW of Sutton-Alpine, Alaska",earthquake
2015-08-07T18:43:14.880Z,35.0531667,-118.3586667,0.023,1.84,ml,6,152,0.06398,0.1,ci,ci37222599,2015-08-07T21:02:17.309Z,"12km SE of Tehachapi, California",quarry blast
2015-08-07T18:37:10.440Z,40.329,-121.687,8.26,1.85,md,14,74,0.09448,0.07,nc,nc72502436,2015-08-07T19:53:09.273Z,"24km SE of Shingletown, California",earthquake
2015-08-07T18:36:51.870Z,37.6278333,-118.8928333,6.79,0.33,md,12,121,0.008171,0.05,nc,nc72502431,2015-08-07T20:12:23.840Z,"7km ESE of Mammoth Lakes, California",earthquake
2015-08-07T18:30:00.450Z,37.6228333,-118.9893333,3.69,0.14,md,11,143,0.02417,0.05,nc,nc72502421,2015-08-07T18:42:36.970Z,"3km SSW of Mammoth Lakes, California",earthquake
2015-08-07T18:25:20.420Z,-16.424,-173.0687,10,5,mb,,61,2.793,1.39,us,us1000308w,2015-08-08T15:45:11.775Z,"89km SE of Hihifo, Tonga",earthquake
2015-08-07T18:23:40.720Z,40.7491667,-122.3125,0.02,2.16,md,27,62,0.1845,0.11,nc,nc72502416,2015-08-08T02:07:06.720Z,"0km E of Quarry near Mountain Gate (Shasta Res.), CA",quarry blast
2015-08-07T18:22:24.950Z,38.7594986,-122.7385025,2.22,0.47,md,6,141,0.008244,0.03,nc,nc72502411,2015-08-07T18:23:56.790Z,"2km SE of The Geysers, California",earthquake
2015-08-07T18:21:02.060Z,-16.77,177.2892,17.59,5.3,mb,,40,1.213,0.98,us,us10003090,2015-08-09T00:03:25.969Z,"95km NNW of Lautoka, Fiji",earthquake
2015-08-07T18:12:17.000Z,65.7166,-147.8958,0,1.1,ml,,,,0.16,ak,ak11672132,2015-08-07T18:31:30.215Z,"95km N of College, Alaska",earthquake
2015-08-07T18:10:01.110Z,33.1996667,-116.3353333,11.357,1.06,ml,48,36,0.06856,0.18,ci,ci37222575,2015-08-07T19:52:11.920Z,"7km SSE of Borrego Springs, California",earthquake
2015-08-07T18:08:13.200Z,45.3861,-112.7386,0,1.3,mc,6,125.999989920001,0.413225,0.46,mb,mb31502,2015-08-07T18:04:13.760Z,"20km NNW of Dillon, Montana",earthquake
2015-08-07T18:01:10.000Z,38.7949982,-122.7434998,0.04,0.57,md,8,114,0.01288,0.38,nc,nc72502406,2015-08-07T18:02:46.650Z,"2km NNE of The Geysers, California",earthquake
2015-08-07T17:47:40.500Z,18.5475,-64.3618,42,2.4,Md,5,316.8,0.06737365,0.14,pr,pr15219018,2015-08-07T19:48:53.124Z,"30km ENE of Road Town, British Virgin Islands",earthquake
2015-08-07T17:39:40.450Z,36.5678333,-117.935,5.807,2.33,ml,30,50,0.1077,0.17,ci,ci37222519,2015-08-08T00:21:07.566Z,"12km E of Lone Pine, California",earthquake
2015-08-07T17:39:27.270Z,-56.4207,-25.9242,3.23,5.1,mb,,115,6.394,0.88,us,us10003066,2015-08-08T14:10:34.908Z,"84km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-08-07T17:28:53.000Z,60.4937,-142.9836,1.9,1.1,ml,,,,0.55,ak,ak11672127,2015-08-07T17:49:58.417Z,"56km NNW of Cape Yakataga, Alaska",earthquake
2015-08-07T17:20:44.200Z,37.647,-119.035,1.92,0.19,md,13,67,0.006179,0.06,nc,nc72502386,2015-08-07T18:30:34.550Z,"5km W of Mammoth Lakes, California",earthquake
2015-08-07T17:17:28.000Z,60.4826,-143.0914,14.2,1,ml,,,,0.66,ak,ak11672122,2015-08-07T17:36:28.920Z,"59km NW of Cape Yakataga, Alaska",earthquake
2015-08-07T17:12:23.000Z,60.1721,-141.1536,4.1,2.2,ml,,,,0.63,ak,ak11672118,2015-08-07T17:36:28.092Z,"71km E of Cape Yakataga, Alaska",earthquake
2015-08-07T16:58:29.000Z,60.5012,-143.0083,7.7,1.2,ml,,,,0.42,ak,ak11672109,2015-08-07T17:22:12.596Z,"58km NNW of Cape Yakataga, Alaska",earthquake
2015-08-07T16:55:02.180Z,36.9768333,-121.6243333,7.28,1.8,md,36,68,0.03833,0.05,nc,nc72502381,2015-08-08T00:09:11.044Z,"5km WSW of Gilroy, California",earthquake
2015-08-07T16:51:10.000Z,60.4833,-143.0202,10,0.7,ml,,,,0.09,ak,ak11672107,2015-08-07T17:08:09.564Z,"56km NW of Cape Yakataga, Alaska",earthquake
2015-08-07T16:47:40.160Z,38.7718333,-122.7178333,2.28,2.4,mh,6,104,0.01161,0.02,nc,nc72502376,2015-08-08T07:16:11.098Z,"3km E of The Geysers, California",earthquake
2015-08-07T16:39:18.000Z,60.5034,-142.989,0.2,1.1,ml,,,,0.48,ak,ak11672102,2015-08-07T16:54:27.055Z,"57km NNW of Cape Yakataga, Alaska",earthquake
2015-08-07T16:39:07.000Z,62.2185,-148.8099,0,1.4,ml,,,,0.55,ak,ak11672103,2015-08-07T16:54:27.945Z,"47km N of Sutton-Alpine, Alaska",earthquake
2015-08-07T16:36:40.000Z,60.5159,-142.9966,7.6,2.3,ml,,,,0.62,ak,ak11672012,2015-08-07T16:54:31.972Z,"59km NNW of Cape Yakataga, Alaska",earthquake
2015-08-07T16:35:32.040Z,37.0093333,-97.56,5.54,1.94,ml,18,85,0.06589,0.05,ismpkansas,ismpkansas70126753,2015-08-10T17:32:49.030Z,"4km ESE of Caldwell, Kansas",earthquake
2015-08-07T16:31:21.000Z,60.0557,-152.5945,105,2.7,ml,,,,0.67,ak,ak11672006,2015-08-08T00:33:51.192Z,"48km S of Redoubt Volcano, Alaska",earthquake
2015-08-07T16:25:15.780Z,39.3385,-122.8893333,10.73,2.5,md,59,30,0.16,0.11,nc,nc72502366,2015-08-08T00:27:44.952Z,"19km N of Upper Lake, California",earthquake
2015-08-07T16:24:17.470Z,33.867,-116.8191667,17.382,0.95,ml,44,56,0.03794,0.14,ci,ci37222487,2015-08-07T17:45:50.771Z,"6km SSW of Cabazon, California",earthquake
2015-08-07T16:16:51.720Z,33.6003333,-116.8136667,9.918,0.36,ml,19,84,0.04107,0.1,ci,ci37222471,2015-08-07T17:26:47.255Z,"14km WNW of Anza, California",earthquake
2015-08-07T16:16:27.000Z,62.1791,-151.5209,42.6,1.5,ml,,,,0.52,ak,ak11672004,2015-08-07T16:40:24.009Z,"75km WSW of Talkeetna, Alaska",earthquake
2015-08-07T15:49:55.000Z,62.3287,-149.3188,31.5,2,ml,,,,0.51,ak,ak11672000,2015-08-07T16:06:07.665Z,"33km NE of Y, Alaska",earthquake
2015-08-07T15:49:25.930Z,37.0553333,-97.8621667,0.92,2.14,ml,16,62,0.07875,0.06,ismpkansas,ismpkansas70126738,2015-08-10T17:14:45.181Z,"18km SE of Anthony, Kansas",earthquake
2015-08-07T15:40:08.980Z,40.321,-121.672,4.92,1.02,md,9,110,0.1029,0.12,nc,nc72502351,2015-08-07T17:13:16.370Z,"26km SE of Shingletown, California",earthquake
2015-08-07T15:28:57.000Z,61.5307,-149.7852,34.2,1.2,ml,,,,0.32,ak,ak11671994,2015-08-07T15:52:37.196Z,"9km E of Big Lake, Alaska",earthquake
2015-08-07T15:27:14.700Z,38.0688333,-120.407,0.02,2.19,md,7,156,0.03786,0.08,nc,nc72502346,2015-08-07T23:43:36.020Z,"0km ESE of Quarry near Columbia, CA",quarry blast
2015-08-07T15:23:43.330Z,34.3418333,-116.8823333,0.017,1.23,ml,51,45,0.04582,0.2,ci,ci37222447,2015-08-07T17:20:24.255Z,"10km NNW of Big Bear City, California",quarry blast
2015-08-07T15:20:09.000Z,60.5048,-142.9799,7.8,1.8,ml,,,,0.55,ak,ak11671984,2015-08-07T15:39:13.025Z,"57km NNW of Cape Yakataga, Alaska",earthquake
2015-08-07T15:18:29.000Z,59.4986,-152.836,89.5,2.4,ml,,,,0.55,ak,ak11671973,2015-08-07T15:39:12.011Z,"64km WSW of Anchor Point, Alaska",earthquake
2015-08-07T15:18:29.000Z,60.875,-150.461,82.4,1.4,ml,,,,1.23,ak,ak11671972,2015-08-07T15:39:14.505Z,"41km NNE of Sterling, Alaska",earthquake
2015-08-07T15:18:25.000Z,60.4979,-143.0662,14,1.2,ml,,,,0.56,ak,ak11671969,2015-08-07T15:39:13.745Z,"59km NW of Cape Yakataga, Alaska",earthquake
2015-08-07T15:17:02.850Z,33.2721667,-116.7798333,12.343,0.98,ml,38,46,0.04018,0.18,ci,ci37222439,2015-08-07T17:10:14.249Z,"4km NNW of Lake Henshaw, California",earthquake
2015-08-07T15:12:51.410Z,37.6211667,-118.9881667,3.76,0.65,md,13,145,0.02292,0.04,nc,nc72502341,2015-08-07T17:22:18.250Z,"3km SSW of Mammoth Lakes, California",earthquake
2015-08-07T15:10:07.930Z,36.741,-121.514,5.03,0.64,md,17,157,0.03211,0.06,nc,nc72502336,2015-08-07T22:21:17.110Z,"11km S of San Juan Bautista, California",earthquake
2015-08-07T15:07:00.000Z,60.4875,-143.0341,14.3,1.7,ml,,,,0.5,ak,ak11671964,2015-08-08T09:32:29.075Z,"57km NW of Cape Yakataga, Alaska",earthquake
2015-08-07T15:06:01.240Z,38.810833,-122.8261642,2.59,0.88,md,13,90,0.003065,0.02,nc,nc72502326,2015-08-07T15:07:36.250Z,"7km WNW of The Geysers, California",earthquake
2015-08-07T14:54:21.000Z,63.4326,-148.2131,6.1,1.3,ml,,,,0.35,ak,ak11671880,2015-08-07T15:11:29.302Z,"37km E of Cantwell, Alaska",earthquake
2015-08-07T14:52:00.110Z,36.709,-98.6017,12.73,3,mb_lg,,32,0.328,0.91,us,us1000304p,2015-08-07T22:54:29.070Z,"12km SSE of Alva, Oklahoma",earthquake
2015-08-07T14:51:25.620Z,38.8144989,-122.8215027,3.72,0.89,md,13,76,0.00822,0.02,nc,nc72502321,2015-08-07T14:53:00.130Z,"7km NW of The Geysers, California",earthquake
2015-08-07T14:50:52.630Z,34.401,-118.9976667,18.816,1.78,ml,38,49,0.06374,0.28,ci,ci37222423,2015-08-07T16:58:52.844Z,"7km W of Fillmore, California",earthquake
2015-08-07T14:48:21.050Z,34.4045,-118.9885,17.658,2.16,ml,57,36,0.05583,0.26,ci,ci37222415,2015-08-07T22:51:03.126Z,"6km W of Fillmore, California",earthquake
2015-08-07T14:47:42.000Z,60.486,-142.9981,0,1.1,ml,,,,0.36,ak,ak11671876,2015-08-07T15:11:28.400Z,"56km NNW of Cape Yakataga, Alaska",earthquake
2015-08-07T14:41:42.000Z,60.6359,-151.0142,49.1,1.3,ml,,,,0.21,ak,ak11671875,2015-08-07T14:57:35.858Z,"12km NNE of Ridgeway, Alaska",earthquake
2015-08-07T14:33:31.800Z,18.566,-65.0473,19,2.5,Md,5,205.2,0.23086703,0.14,pr,pr15219017,2015-08-07T22:36:15.291Z,"27km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-08-07T14:22:14.390Z,-18.0692,-174.1641,26.36,5.3,mb,,77,4.141,1.6,us,us1000304i,2015-08-08T02:56:39.000Z,"67km NNW of Neiafu, Tonga",earthquake
2015-08-07T14:15:26.000Z,64.755,-150.7469,7.8,1.9,ml,,,,0.98,ak,ak11671866,2015-08-07T14:30:19.421Z,"27km S of Manley Hot Springs, Alaska",earthquake
2015-08-07T14:04:23.580Z,38.7970009,-122.774498,3.77,0.88,md,16,80,0.01116,0.03,nc,nc72502306,2015-08-07T14:06:00.810Z,"2km NW of The Geysers, California",earthquake
2015-08-07T14:04:08.000Z,60.4664,-143.0565,20.9,0.6,ml,,,,0.19,ak,ak11671858,2015-08-07T14:30:21.478Z,"56km NW of Cape Yakataga, Alaska",earthquake
2015-08-07T14:04:00.000Z,60.3519,-152.4174,87.3,1.6,ml,,,,0.78,ak,ak11671859,2015-08-07T14:30:23.647Z,"23km SE of Redoubt Volcano, Alaska",earthquake
